reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.025,0.005692339
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.05,0.013340919
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.1,0.015654163
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.15,0.016196083
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.2,0.019283626
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.25,0.0198803
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.3,0.021597352
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.35,0.02319517
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.4,0.024700584
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.45,0.024841012
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.5,0.026119523
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.55,0.027877957
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.6,0.029075604
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.65,0.030114157
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.7,0.030923842
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.75,0.03253907
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.8,0.032589935
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.85,0.033247523
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.9,0.05005449
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.95,0.084674306
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.975,0.08734033
2024-01-27,wk inc flu prop ed visits,1,2024-02-03,South Carolina,quantile,0.99,0.101727664
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.01,0.003974827
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.025,0.0056925416
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.05,0.0057359417
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.1,0.009188988
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.15,0.009798849
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.2,0.014641708
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.25,0.014865394
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.3,0.018443314
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.35,0.019164514
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.4,0.019663267
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.45,0.019776698
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.5,0.0236069
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.55,0.023663228
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.6,0.024173101
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.65,0.024659973
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.7,0.028593326
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.75,0.028749343
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.8,0.029383378
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.85,0.032219265
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.9,0.03739378
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.95,0.08103275
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.975,0.10127957
2024-01-27,wk inc flu prop ed visits,2,2024-02-10,South Carolina,quantile,0.99,0.12033725
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.01,0.0
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.025,0.0022251587
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.05,0.006723331
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.1,0.007863358
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.15,0.008779278
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.2,0.012867798
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.25,0.01342126
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.3,0.014187181
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.35,0.016855795
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.4,0.017727256
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.45,0.01822391
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.5,0.020463843
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.55,0.02080413
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.6,0.021742722
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.65,0.022395184
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.7,0.023071498
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.75,0.023297718
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.8,0.023928458
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.85,0.024997596
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.9,0.036106683
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.95,0.079851806
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.975,0.085253425
2024-01-27,wk inc flu prop ed visits,3,2024-02-17,South Carolina,quantile,0.99,0.108077146
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.01,0.0005408262
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.025,0.0026154253
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.05,0.003570239
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.1,0.0056788535
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.15,0.006091911
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.2,0.0072871246
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.25,0.011936271
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.3,0.012150941
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.35,0.012413613
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.4,0.012579074
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.45,0.014323681
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.5,0.014667231
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.55,0.015387816
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.6,0.016305454
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.65,0.016617889
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.7,0.017590411
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.75,0.017864773
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.8,0.023721552
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.85,0.029147834
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.9,0.040239543
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.95,0.07260839
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.975,0.08752576
2024-01-27,wk inc flu prop ed visits,4,2024-02-24,South Carolina,quantile,0.99,0.105464004
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.01,0.0002250922
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.025,0.0036503344
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.05,0.010024523
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.1,0.011931843
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.15,0.012078232
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.2,0.012640762
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.25,0.0130066015
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.3,0.016700743
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.35,0.016945604
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.4,0.017929522
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.45,0.018320357
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.5,0.018652335
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.55,0.020497892
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.6,0.021196716
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.65,0.021771386
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.7,0.024152404
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.75,0.025109451
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.8,0.02625246
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.85,0.02889796
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.9,0.04125351
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.95,0.07171153
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.975,0.07644169
2024-02-03,wk inc flu prop ed visits,1,2024-02-10,South Carolina,quantile,0.99,0.08981118
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.01,0.0023751543
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.025,0.0032270143
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.05,0.0044306186
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.1,0.0047143837
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.15,0.006895113
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.2,0.009519687
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.25,0.011038516
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.3,0.01269688
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.35,0.014053563
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.4,0.014178531
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.45,0.015802646
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.5,0.016110405
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.55,0.017381838
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.6,0.018154379
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.65,0.018496528
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.7,0.021150421
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.75,0.021887533
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.8,0.023330763
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.85,0.023860298
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.9,0.034379665
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.95,0.06622076
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.975,0.08571126
2024-02-03,wk inc flu prop ed visits,2,2024-02-17,South Carolina,quantile,0.99,0.10519018
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.01,0.0
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.025,0.00053505914
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.05,0.004482401
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.1,0.00556091
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.15,0.006724394
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.2,0.007902896
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.25,0.008955216
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.3,0.009558374
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.35,0.011883675
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.4,0.013472432
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.45,0.014392888
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.5,0.014484053
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.55,0.015709845
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.6,0.016074834
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.65,0.016151894
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.7,0.018147718
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.75,0.018293114
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.8,0.01865701
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.85,0.020183053
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.9,0.033993255
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.95,0.07151586
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.975,0.07181783
2024-02-03,wk inc flu prop ed visits,3,2024-02-24,South Carolina,quantile,0.99,0.09375402
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.01,0.0003055969
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.025,0.0014548609
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.05,0.0025046526
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.1,0.0032028763
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.15,0.0045520114
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.2,0.0046893787
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.25,0.0076338653
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.3,0.007928958
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.35,0.008391783
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.4,0.008454596
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.45,0.010286552
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.5,0.010688462
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.55,0.011083387
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.6,0.011886321
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.65,0.012003282
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.7,0.013357562
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.75,0.0146796405
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.8,0.018577283
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.85,0.024270931
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.9,0.0370091
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.95,0.063866615
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.975,0.07432569
2024-02-03,wk inc flu prop ed visits,4,2024-03-02,South Carolina,quantile,0.99,0.0896476
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.01,0.0
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.025,0.0028594672
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.05,0.0072924825
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.1,0.008621772
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.15,0.008840065
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.2,0.009043759
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.25,0.009207632
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.3,0.012058929
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.35,0.013156698
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.4,0.013650085
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.45,0.0140284235
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.5,0.015011906
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.55,0.015187267
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.6,0.015581426
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.65,0.016377527
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.7,0.018627167
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.75,0.019202275
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.8,0.022051577
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.85,0.026505323
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.9,0.03619116
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.95,0.06291739
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.975,0.0707262
2024-02-10,wk inc flu prop ed visits,1,2024-02-17,South Carolina,quantile,0.99,0.08275088
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.01,0.0018983181
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.025,0.0019383619
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.05,0.0019491102
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.1,0.0037240286
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.15,0.0049061137
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.2,0.0070019923
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.25,0.008384159
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.3,0.009086923
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.35,0.010265752
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.4,0.010869216
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.45,0.012306965
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.5,0.01290854
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.55,0.013043505
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.6,0.013886422
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.65,0.01437427
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.7,0.016129375
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.75,0.017491784
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.8,0.018468937
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.85,0.018798064
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.9,0.03328967
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.95,0.0572009
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.975,0.076647595
2024-02-10,wk inc flu prop ed visits,2,2024-02-24,South Carolina,quantile,0.99,0.095479295
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.01,0.0
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.025,0.0
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.05,0.002586244
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.1,0.0037255634
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.15,0.005163831
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.2,0.005785887
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.25,0.006607655
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.3,0.007116701
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.35,0.008713314
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.4,0.010445634
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.45,0.010802157
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.5,0.011274583
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.55,0.012078889
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.6,0.012339961
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.65,0.012408714
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.7,0.013866295
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.75,0.014335272
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.8,0.017309394
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.85,0.018278312
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.9,0.03382278
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.95,0.064869426
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.975,0.06620302
2024-02-10,wk inc flu prop ed visits,3,2024-03-02,South Carolina,quantile,0.99,0.0856307
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.01,0.0
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.025,0.00092780817
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.05,0.0014749673
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.1,0.0017297454
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.15,0.0031359505
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.2,0.0036819705
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.25,0.0053325985
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.3,0.005755505
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.35,0.0061557996
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.4,0.0062450576
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.45,0.0073065455
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.5,0.0087897545
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.55,0.009166584
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.6,0.009253282
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.65,0.00933766
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.7,0.009788886
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.75,0.011710199
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.8,0.014529149
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.85,0.021408014
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.9,0.03566966
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.95,0.058876257
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.975,0.06713284
2024-02-10,wk inc flu prop ed visits,4,2024-03-09,South Carolina,quantile,0.99,0.07978229
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.01,0.0
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.025,0.0029329273
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.05,0.0055527166
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.1,0.0068152337
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.15,0.007052366
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.2,0.007627551
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.25,0.0076810704
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.3,0.010429207
2024-02-17,wk inc flu prop ed visits,1,2024-02-24,South Carolina,quantile,0.35,0.010759862
